,phrase,label,sentiment,subjectivity,language,count
Frankfurter Allgemeine Zeitung,Frankfurter Allgemeine Zeitung,ORG,0.037500000000000006,0.0,de,8
Eon,Eon,ORG,-0.2875,0.0,de,8
KELAG,KELAG,ORG,0.15625,0.125,de,8
Arbeiterkammer,Arbeiterkammer,ORG,0.26249999999999996,0.0,de,8
Ministerium,Ministerium,ORG,-0.037500000000000006,0.0,de,8
Umweltminister,Umweltminister,ORG,0.0,0.375,de,8
Klima-Labor,Klima-Labor,ORG,0.25,0.125,de,8
EcoFlow,EcoFlow,ORG,0.2125,0.125,de,8
n-tv,n-tv,ORG,-0.33125,0.0,de,8
FSV Zwickau,FSV Zwickau,ORG,-0.25,0.0,de,8
OUKITEL P2001 Powerstation,OUKITEL P2001 Powerstation,ORG,0.0,0.0,de,8
Bundesgesundheitsminister,Bundesgesundheitsminister,ORG,-0.07500000000000001,0.0,de,8
US-Wirtschaft,US-Wirtschaft,ORG,0.0875,0.0,de,8
Austauschpflicht,Austauschpflicht,ORG,0.175,0.25,de,8
Enpal,Enpal,ORG,0.0,0.0,de,8
Adler Mannheim,Adler Mannheim,ORG,0.0875,0.125,de,8
FC Bayern München,FC Bayern München,ORG,0.0875,0.0,de,8
Auto &,Auto &,ORG,0.0,0.875,de,8
Weltbank,Weltbank,ORG,-0.175,0.0,de,8
Glasfaser,Glasfaser,ORG,0.6,0.0,de,7
SNB,SNB,ORG,0.0,0.0,de,7
ISW,ISW,ORG,0.09999999999999999,0.0,de,7
DIW,DIW,ORG,-0.24285714285714285,0.0,de,7
Meinungsforschungsinstituts YouGov,Meinungsforschungsinstituts YouGov,ORG,0.0,0.0,de,7
Notenbank Fed,Notenbank Fed,ORG,-0.09999999999999999,0.0,de,7
SNEC,SNEC,ORG,0.19999999999999998,0.0,de,7
IMAGO,IMAGO,ORG,-0.049999999999999996,0.0,de,7
US-Investitionen,US-Investitionen,ORG,-0.38571428571428573,0.0,de,7
türkischen Zentralbank,türkischen Zentralbank,ORG,0.0,0.0,de,7
fr.de,fr.de,ORG,-0.2857142857142857,0.0,de,7
KfW,KfW,ORG,0.2571428571428572,0.047619047619047616,de,7
europäischen Gasspeicherverbandes,europäischen Gasspeicherverbandes,ORG,0.0,0.0,de,7
DFB,DFB,ORG,0.0,0.14285714285714285,de,7
Liberalen,Liberalen,ORG,0.4571428571428572,0.0,de,7
US-Inflationsdaten,US-Inflationsdaten,ORG,-0.39999999999999997,0.0,de,7
BMWK,BMWK,ORG,0.0,0.0,de,7
Heizkostenhilfe,Heizkostenhilfe,ORG,0.5857142857142857,0.14285714285714285,de,7
LNG-Terminal,LNG-Terminal,ORG,0.29999999999999993,0.0,de,7
Kirche,Kirche,ORG,0.05714285714285713,0.0,de,7
VDE,VDE,ORG,0.0,0.0,de,7
DLR,DLR,ORG,0.39999999999999997,0.0,de,7
IHK,IHK,ORG,0.34285714285714286,0.2857142857142857,de,7
EDF,EDF,ORG,0.29999999999999993,0.0,de,7
US-Inflationsrate,US-Inflationsrate,ORG,0.09999999999999999,0.0,de,7
UN-Klimakonferenz,UN-Klimakonferenz,ORG,-0.042857142857142864,0.0,de,7
O2,O2,ORG,0.0,0.0,de,7
Kartellamt,Kartellamt,ORG,-0.14285714285714285,0.0,de,7
Union Berlin,Union Berlin,ORG,0.0,0.0,de,7
Co.,Co.,ORG,0.0,0.0,de,7
Wien Energie,Wien Energie,ORG,0.1857142857142857,0.14285714285714285,de,7
Zalando,Zalando,ORG,-0.14285714285714285,0.0,de,7
Europa,Europa,ORG,0.24285714285714285,0.0,de,7
RB Leipzig,RB Leipzig,ORG,0.09999999999999999,0.0,de,7
Porsche,Porsche,ORG,0.20714285714285713,0.0,de,7
Balkonkraftwerke,Balkonkraftwerke,ORG,0.14285714285714285,0.0,de,7
Hause,Hause,ORG,0.14285714285714285,0.0,de,7
n-tv NACHRICHTEN,n-tv NACHRICHTEN,ORG,-0.028571428571428564,0.21428571428571427,de,7
Solar,Solar,ORG,0.38571428571428573,0.0,de,7
deutschen Meister,deutschen Meister,ORG,0.0,0.0,de,7
ICE-Unfall,ICE-Unfall,ORG,0.0,0.0,de,6
REUTERS,REUTERS,ORG,0.0,0.0,de,6
BUND,BUND,ORG,0.0,0.0,de,6
den Grünen,den Grünen,ORG,-0.3333333333333333,0.0,de,6
Rat der Europäischen Zentralbank,Rat der Europäischen Zentralbank,ORG,0.0,0.0,de,6
Bundesverband der Energie- und Wasserwirtschaft,Bundesverband der Energie- und Wasserwirtschaft,ORG,0.0,0.16666666666666666,de,6
V,V,ORG,-0.19166666666666665,0.0,de,6
FAQ,FAQ,ORG,0.5,0.0,de,6
MIT,MIT,ORG,0.6666666666666666,0.0,de,6
VW-Chef,VW-Chef,ORG,0.0,0.0,de,6
China,China,ORG,0.6833333333333332,0.0,de,6
VNG,VNG,ORG,0.5,0.0,de,6
NABU,NABU,ORG,0.2333333333333333,0.0,de,6
Telefónica,Telefónica,ORG,0.3333333333333333,0.0,de,6
Shopping-Deal,Shopping-Deal,ORG,0.3333333333333333,0.0,de,6
Z,Z,ORG,0.0,0.0,de,6
News,News,ORG,-0.16666666666666666,0.0,de,6
WirtschaftsWoche,WirtschaftsWoche,ORG,0.11666666666666665,0.0,de,6
Sachsen-AnhaltDer Gasspeicher-Füllstand,Sachsen-AnhaltDer Gasspeicher-Füllstand,ORG,0.7000000000000001,0.0,de,6
Bundesministerium für Wirtschaft und Klimaschutz,Bundesministerium für Wirtschaft und Klimaschutz,ORG,0.31666666666666665,0.0,de,6
Katar,Katar,ORG,0.10555555555555556,0.05555555555555555,de,6
RTL,RTL,ORG,0.05833333333333333,0.4166666666666667,de,6
SWR,SWR,ORG,-0.05000000000000001,0.0,de,6
Nvidia,Nvidia,ORG,0.0,0.0,de,6
Exxon,Exxon,ORG,0.14166666666666666,0.0,de,6
Solarauto Sion,Solarauto Sion,ORG,-0.19166666666666665,0.0,de,6
Windparks,Windparks,ORG,-0.05000000000000001,0.0,de,6
YuanTech Solar,YuanTech Solar,ORG,0.5266666666666667,0.0,de,6
RS-Virus,RS-Virus,ORG,0.0,0.5,de,6
tagesschau.de,tagesschau.de,ORG,-0.16666666666666666,0.0,de,6
AMD,AMD,ORG,0.11666666666666665,0.0,de,6
Fachkräftemangel,Fachkräftemangel,ORG,-1.0,0.0,de,6
Institut der deutschen Wirtschaft,Institut der deutschen Wirtschaft,ORG,0.11666666666666665,0.0,de,6
Adidas,Adidas,ORG,0.11666666666666665,0.0,de,6
Koalitionsausschuss,Koalitionsausschuss,ORG,0.0,0.3333333333333333,de,6
ÖBB,ÖBB,ORG,-0.05000000000000001,0.0,de,6
Ember Climate,Ember Climate,ORG,-0.25,0.08333333333333333,de,6
IG Windkraft,IG Windkraft,ORG,-0.16666666666666666,0.0,de,6
IG BCE,IG BCE,ORG,-0.16666666666666666,0.0,de,6
E.ON,E.ON,ORG,0.0,0.0,de,6
US-Notenbank Fed,US-Notenbank Fed,ORG,0.16666666666666666,0.0,de,6
SEG Solar,SEG Solar,ORG,0.1361111111111111,0.13888888888888887,de,6
Verkehrsministerium,Verkehrsministerium,ORG,-0.11666666666666665,0.16666666666666666,de,6
ESA,ESA,ORG,0.2833333333333333,0.0,de,6
UN,UN,ORG,-0.2833333333333333,0.0,de,6
Greenakku,Greenakku,ORG,-0.11666666666666665,0.0,de,6
o2,o2,ORG,-0.16666666666666666,0.0,de,6
LNG-Terminals,LNG-Terminals,ORG,-0.2916666666666667,0.0,de,6
Universität von Kalifornien,Universität von Kalifornien,ORG,0.11666666666666665,0.0,de,6
Mainova,Mainova,ORG,0.45,0.0,de,6
Tagesspiegel,Tagesspiegel,ORG,0.16666666666666666,0.0,de,6
Ökostroms in,Ökostroms in,ORG,0.0,0.0,de,6
Silicon Valley Bank,Silicon Valley Bank,ORG,0.09166666666666666,0.0,de,6
Russland,Russland,ORG,0.20555555555555557,0.16666666666666666,de,6
Honda,Honda,ORG,-0.06000000000000001,0.0,de,5
IFO-Institut,IFO-Institut,ORG,0.27999999999999997,0.0,de,5
Erneuerbare,Erneuerbare,ORG,0.0,0.0,de,5
Berlin,Berlin,ORG,0.0,0.0,de,5
Credit Suisse,Credit Suisse,ORG,0.0,0.0,de,5
Bayern,Bayern,ORG,0.2,0.0,de,5
Ukraine-Kriegs,Ukraine-Kriegs,ORG,0.0,0.0,de,5
Coronapandemie,Coronapandemie,ORG,0.2,0.4,de,5
Media Markt,Media Markt,ORG,0.13999999999999999,0.0,de,5
Demokraten,Demokraten,ORG,0.0,0.0,de,5
Deutsche Institut für Wirtschaftsforschung,Deutsche Institut für Wirtschaftsforschung,ORG,-0.27999999999999997,0.0,de,5
IRA,IRA,ORG,-0.3,0.1,de,5
TV-Kolumne,TV-Kolumne,ORG,0.42666666666666664,0.0,de,5
Bund und Ländern,Bund und Ländern,ORG,-0.2,0.0,de,5
Stiftung Warentest,Stiftung Warentest,ORG,0.48,0.0,de,5
deutsche Aktienmarkt,deutsche Aktienmarkt,ORG,-0.06000000000000001,0.0,de,5
APG,APG,ORG,0.0,0.4,de,5
Sozialdemokraten,Sozialdemokraten,ORG,-0.2,0.0,de,5
Hannover Messe,Hannover Messe,ORG,-0.06999999999999999,0.1,de,5
Thyssenkrupp,Thyssenkrupp,ORG,0.0,0.0,de,5
BBK,BBK,ORG,-0.33999999999999997,0.0,de,5
IWH,IWH,ORG,0.26,0.0,de,5
Ryanair,Ryanair,ORG,0.0,0.0,de,5
Solar Orbiter,Solar Orbiter,ORG,0.48,0.0,de,5
europäischen Gasspeicherverbands,europäischen Gasspeicherverbands,ORG,0.0,0.0,de,5
Deutsche Krankenhausgesellschaft,Deutsche Krankenhausgesellschaft,ORG,0.0,0.0,de,5
Corona,Corona,ORG,0.0,0.0,de,5
EWP,EWP,ORG,0.13999999999999999,0.0,de,5
UBA,UBA,ORG,-0.2,0.0,de,5
IZM,IZM,ORG,0.13999999999999999,0.0,de,5
Autobahn GmbH,Autobahn GmbH,ORG,0.13999999999999999,0.0,de,5
Zentrum,Zentrum,ORG,0.07999999999999999,0.0,de,5
Deutschen Bahn,Deutschen Bahn,ORG,0.13999999999999999,0.4,de,5
Thinktank Agora,Thinktank Agora,ORG,-0.26,0.2,de,5
Deutsche Eishockey Liga,Deutsche Eishockey Liga,ORG,0.0,0.0,de,5
Commerzbank,Commerzbank,ORG,-0.54,0.0,de,5
Mannheim,Mannheim,ORG,0.6,0.0,de,5
Finanzministeriums,Finanzministeriums,ORG,0.0,0.0,,5
Bertelsmann-Stiftung,Bertelsmann-Stiftung,ORG,0.0,0.0,de,5
Rot-Weiss Essen,Rot-Weiss Essen,ORG,-0.2,0.0,de,5
Aurubis,Aurubis,ORG,0.0,0.0,de,5
Salzburg AG,Salzburg AG,ORG,-0.10499999999999998,0.21666666666666665,de,5
FTTH-Ausbau,FTTH-Ausbau,ORG,0.0,0.0,de,5
EUPD Research,EUPD Research,ORG,1.0,0.0,de,5
CO2-Emissionen,CO2-Emissionen,ORG,-0.27999999999999997,0.0,de,5
uuu,uuu,ORG,0.0,0.2,de,5
FC Chelsea,FC Chelsea,ORG,0.33999999999999997,0.0,de,5
GDV,GDV,ORG,-0.2,0.0,de,5
Bundes,Bundes,ORG,0.13999999999999999,0.2,de,5
Mobilfunk,Mobilfunk,ORG,0.20999999999999996,0.1,de,5
Schaeffler,Schaeffler,ORG,-0.41999999999999993,0.0,de,5
G20,G20,ORG,0.0,0.0,de,5
PV-,PV-,ORG,0.5,0.0,de,5
VfL Wolfsburg,VfL Wolfsburg,ORG,0.0,0.0,de,5
Nato,Nato,ORG,0.13999999999999999,0.2,de,5
SPD-Fraktion,SPD-Fraktion,ORG,0.0,0.0,de,5
RSV,RSV,ORG,0.0,0.4,de,5
Erneuerbare Energie,Erneuerbare Energie,ORG,0.0,0.0,de,5
türkische Notenbank,türkische Notenbank,ORG,0.35,0.0,de,4
R,R,ORG,0.175,0.25,de,4
PV Tech,PV Tech,ORG,0.0,0.0,de,4
RND,RND,ORG,0.04999999999999999,0.0,de,4
Immobiliendienstleisters Ista,Immobiliendienstleisters Ista,ORG,0.0,0.0,de,4
Solar-Startup,Solar-Startup,ORG,0.0,0.0,de,4
Parker Solar Probe,Parker Solar Probe,ORG,0.44999999999999996,0.0,de,4
Wärmenetzen,Wärmenetzen,ORG,0.0,0.0,de,4
Gasimporteur VNG,Gasimporteur VNG,ORG,0.0,0.0,de,4
Bafin,Bafin,ORG,0.0,0.0,de,4
Heckert Solar,Heckert Solar,ORG,0.0,0.0,de,4
Berliner CDU-Fraktion,Berliner CDU-Fraktion,ORG,0.0,0.0,de,4
Sonnenstrom,Sonnenstrom,ORG,0.0,0.0,de,4
FC Köln,FC Köln,ORG,0.0,0.5,de,4
Wirtschaftsministerium,Wirtschaftsministerium,ORG,0.5,0.0,de,4
US-Programm,US-Programm,ORG,0.5249999999999999,0.0,de,4
Deutschen tiefer,Deutschen tiefer,ORG,0.0,0.0,de,4
russischen Streitkräfte,russischen Streitkräfte,ORG,-0.75,0.0,de,4
CDU-Fraktion,CDU-Fraktion,ORG,0.0,0.25,de,4
Atomkraft und Erneuerbarer,Atomkraft und Erneuerbarer,ORG,0.0,0.75,de,4
05.09.2023,05.09.2023,ORG,0.175,0.0,de,4
Senat,Senat,ORG,0.175,0.25,de,4
Siemens-Chef,Siemens-Chef,ORG,0.35,0.0,de,4
Schwesig,Schwesig,ORG,-0.425,0.25,de,4
Big Bags,Big Bags,ORG,0.5666666666666667,0.25,de,4
EVO,EVO,ORG,0.0,0.0,de,4
Verband der Elektrotechnik Elektronik Informationstechnik e.,Verband der Elektrotechnik Elektronik Informationstechnik e.,ORG,0.0,0.0,de,4
EZB-Forum,EZB-Forum,ORG,0.0,0.0,de,4
Fraunhofer-Institut für Solare Energiesysteme,Fraunhofer-Institut für Solare Energiesysteme,ORG,0.0,0.0,de,4
Die Linke,Die Linke,ORG,0.0,0.0,de,4
Institut der Deutschen Wirtschaft,Institut der Deutschen Wirtschaft,ORG,0.25,0.0,de,4
IW-Chef,IW-Chef,ORG,-0.175,0.0,de,4
Solar-Auto,Solar-Auto,ORG,0.04999999999999999,0.0,de,4
50Hertz,50Hertz,ORG,0.0,0.5,de,4
Deutschen Wetterdienstes,Deutschen Wetterdienstes,ORG,-0.35,0.0,de,4
Spar,Spar,ORG,0.35,0.0,de,4
Bundesamt für Bevölkerungsschutz,Bundesamt für Bevölkerungsschutz,ORG,0.25,0.0,de,4
Wetterdienst,Wetterdienst,ORG,-0.15000000000000002,0.0,de,4
EZB-Rat,EZB-Rat,ORG,0.5249999999999999,0.0,de,4
Northvolt,Northvolt,ORG,0.175,0.0,de,4
EVG,EVG,ORG,0.0,0.75,de,4
Windenergiebranche,Windenergiebranche,ORG,0.175,0.0,de,4
Inflationsprämie,Inflationsprämie,ORG,0.0,0.0,de,4
Freie Wähler,Freie Wähler,ORG,0.675,0.0,de,4
Verband der Gasspeicherbetreiber Ines,Verband der Gasspeicherbetreiber Ines,ORG,1.0,0.0,de,4
DDR,DDR,ORG,-0.08333333333333333,0.15,de,4
WWF,WWF,ORG,0.0,0.0,de,4
Wirtschaftskammer,Wirtschaftskammer,ORG,-0.175,0.0,de,4
Erneuerbare Energien,Erneuerbare Energien,ORG,0.5249999999999999,0.0,de,4
Goldman Sachs,Goldman Sachs,ORG,0.425,0.0,de,4
Engie,Engie,ORG,0.0,0.0,de,4
BSR,BSR,ORG,0.75,0.0,de,4
FC Union Berlin,FC Union Berlin,ORG,0.0,0.0,de,4
Deutschen Gewerkschaftsbundes,Deutschen Gewerkschaftsbundes,ORG,0.0,0.0,de,4
Vier-Tage-Woche,Vier-Tage-Woche,ORG,0.0,0.0,de,4
ABB,ABB,ORG,0.6,0.0,de,4
Bundesverband Solarwirtschaft,Bundesverband Solarwirtschaft,ORG,0.0,0.0,de,4
Solar-Euro,Solar-Euro,ORG,0.25,0.0,de,4
Fraunhofer,Fraunhofer,ORG,0.425,0.0,de,4
CMT,CMT,ORG,0.0,0.0,de,4
russische Zentralbank,russische Zentralbank,ORG,0.7,0.0,de,4
LBV,LBV,ORG,-0.5,0.25,de,4
LEAG,LEAG,ORG,-0.35,0.0,de,4
EWG,EWG,ORG,0.175,0.0,de,4
Instituts der deutschen Wirtschaft,Instituts der deutschen Wirtschaft,ORG,0.0,0.0,de,4
UNO,UNO,ORG,-0.175,0.0,de,4
Gas-Abschlag,Gas-Abschlag,ORG,0.35,0.25,de,4
Wirtschaftsweise Grimm,Wirtschaftsweise Grimm,ORG,-0.25,0.0,de,4
Massachusetts Institute of Technology,Massachusetts Institute of Technology,ORG,1.0,0.0,de,4
